ID,TEMA,DATA,STATUS,DESCRICAO,URL,CASOS,CIDADE,UF,TIPO_ORIGEM,TIPO_SERVICO,PROBLEMA
149028913,MUITA DIFICUDADE EM MARCAR CONSULTAS,2022-08-24,Não respondida,PAI PRECISAR CONSULTA ENCONTRAR BARREIRA IR MARCAR CLINICA ALEGAR VAGA AGENDAR QDO TER LONGO PRAZOFOI QDO ENTRAR FALAR DIRETAMENTE CENTRAL HPVER MARCAR DIA PERGUNTAR NÃO PODER DEIXAR EXISTIR ORGANICO BARREIRASMUITISSIMA HPVER FAZER TRABALHO,https://www.reclameaqui.com.br//hapvida-saude/muita-dificudade-em-marcar-consultas_bglNbwpT_F2lfYCl/,68,PORTO ALEGRE,RS,PLANO DE SAÚDE,ATENDIMENTO,"REDE DE ATENDIMENTO, DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS"
149048301,CONSULTA,2022-08-24,Respondida,PASSAR QUASE 1 ESPERAR PRA ATENDER ENDOCRINOLOGISTA DIA TELECONSULTA MÉDICO NÃO ATENDER PASSAR QUASE 2H SALA VIRTUAL AGUARDANDOFIZ RECLAMAÇÃO DIZER DAR RETORNO 5 DIA NADAQUERO ENCAIXAR PRA ENDOCRINOLOGISTA RÁPIDO PRECISO RESOLVER PROBLEMA SAÚDE NÃO IR REMARCAR NADA PRA PASSAR 15 QUASE 30 DIA PRA CONSULTAE NÃO MÉDICOESPERO RESPOSTA URGENTEENTRAR CONTATO WHATSAPP CELULAR NÃO RECEBER CHAMADO NÃO AGENDA,https://www.reclameaqui.com.br//hapvida-saude/consulta_SNIQVbWv7qa9cDPk/,68,IGARASSU,PE,HAPVIDA SAÚDE,ATENDIMENTO,"QUALIDADE DO SERVIÇO PRESTADO, REDE DE ATENDIMENTO"
149027885,ESPERA DE ESTORNO A MAIS DE 2 MESES,2022-08-24,Não respondida,DIANOVAMENTE VENHO RECLAMAR SOLICITAÇÃO QUASE 2 RESOLUÇÃOPEDI ESTORNO PAGAR HAVER CANCELAMENTO PLANO LIGUEI SOLICITAR EMAIL COMPROVANTE PAGAMENTO CONTAR ETC ENVIAR VÁRIAS NÃO RETORNO NENHUM SOLICITAÇÃO PEDIR AGUARDAR PRAZO PASSAR NÃO REALIZAR ESTORNO NOVAMENTE RECLAMAÇÃO PEDIR ENVIAR DOCUMENTAÇÃO AGUARDAR PRAZO NÃO SOLUCIONAR IR ENTRAR PROCESSO DEVIDO DIREITO SINTO EDITAR RECLAME PERCEBO VENCER CANSAÇO DESISTA DINHEIRO DIRETO NÃO ACONTECER AGUARDO RETORNO URGÊNCIA ABRO RECLAMAÇÃO SIGO SOLUÇÃO,https://www.reclameaqui.com.br//hapvida-saude/espera-de-estorno-a-mais-de-2-meses_XDDGlsX83OhkbYHb/,68,JABOATÃO DOS GUARARAPES,PE,PLANO DE SAÚDE,FINANCEIRO,ESTORNO DO VALOR PAGO
149027283,CONSULTA ATRASADA,2022-08-24,Não respondida,DIA MARQUEI TELECONSULTA 0845 MANHÃ PASSAR MEIA HORA MEDICO NÃO TER ENTRADA SALA CONSULTA TELECONSULTA NÃO DEVER RÁPIDO ÁGIL OUTRO ESPECIALIDADE NUTROLOGIA NUNCA DISPONÍVEL AGENDAMENTO STATUS ATUALIZAÇÃO AGENDA AGENDAR NUNCA ATUALIZAR,https://www.reclameaqui.com.br//hapvida-saude/consulta-atrasada_3-1AvoUIc_-3C-Xt/,68,FORTALEZA,CE,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
149030221,DESCASO,2022-08-24,Não respondida,MARCAR CONSULTA 930 1030 MÉDICO NÃO TER CHEGAR AINDAISSO ABSURDO NÃO PAGAR CONVÊNIO MÉDICO NÃO CUMPRIR AGENDA,https://www.reclameaqui.com.br//hapvida-saude/descaso_Q_F3e5crUyAtEnTi/,68,RIBEIRÃO PRETO,SP,PLANO DE SAÚDE,ATENDIMENTO,MAU ATENDIMENTO
149027219,PÉSSIMO ATENDIMENTO - MATERNIDADE EUGENIA PINHEIRO - EMERGENCIA,2022-08-24,Respondida,VENHO RELATAR TOTAL DESCONTENTAMENTO HAPVIR DURANTE GRAVIDEZ EMERGÊNCIA TIVERMOS DEVER DIRIGIR MATERNIDADE EUGÊNIO PINHEIRO PRECISO DESGASTE DIFERENTE ATENDIMENTO FALAR MÉDICO RÁPIDO MÉDICO PASSAR ALGUM EXAME Q SER URGENTE MEDICAÇÃO TOMAR COLOQUE VONTADE FEIRA DIA 2208 PRECISAR MÉDICO DAR DIAGNÓSTICO PARTO PREMATURO PEDIR FIZER 3 PROCEDIMENTOEXAME URINAR SANGUE US TOMAR MEDICAÇÃO EXAME SANGUE URINA DEMOR CERCA 3 HORA FICAR PRONTO 3 HORA EMERGÊNCIA EXAME US TRANSVAGINAL US OBSTETRÍCIA DEMORA ATENDIMENTO CHAMAR ATENDER EMERGÊNCIA ATENDER EXAME ELETIVOSMARCAR DEIXAR EMERGÊNCIA ESPERAPARA MEDICAÇÃO SALA MEDICAÇÃO 16H COMEÇAR TOMAR MEDICAÇÃO 18H NOITE RESUMIR 02H MEDICAR SINTO HOSPITAL PÚBLICO ACREDITAR NEM DEVIR PÉSSIMO DIA CHEGUEI HAPVIDA 1124 MANHÃ SAIR 2030 NOITE ESTAR CANSADA BARRIGÃO HAPVIDA LASCAR GENTE REAJUSTE REAJUSTIR COMPETENCIA ATENDIMENTO PÉSSIMO MÁ VONTADE ESTER TRABALHAR GRAÇA MÉDICO RUDE GROSSEIRO DEMORA EFETIVACAO DE ESSE 3 PROCEDIMENTO PASSAR MÉDICOSO MÉDICO PLANTÃO MANHÃ MEDICO PLANTÃO MÉDICO PLANTÃO NOITE VEJAR ABSURDO MÉDICO Q ATENDER PLANTÃO GRITAR ESTUPER RUDE COMIGO RETORNAR ALGUM DÚVIDA PRA PEDIR MÃE VIAGEM CLÍNICA PRÉ NATAL HAPCLINICA FCO SÁ NEM EXAME IMPRIMEM PESSOA IMPRIMIA DEMITIR NEM MÉDICO GOSTAR OLHAR PC PREFERIR IMPRESSO VC QUERER IMPRIMIR EXAME VOCE ALGUM PROCURAR VIDA IMAGEM SER ATENDENTE NADA OLHAR NAO IMPRIMIR RESULTADO EXAME,https://www.reclameaqui.com.br//hapvida-saude/pessimo-atendimento-maternidade-eugenia-pinheiro-emergencia_o5IzsO3-gapZmyt4/,68,FORTALEZA,CE,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, EQUIPE DE ATENDIMENTO, MAU ATENDIMENTO DO PRESTADOR DE SERVIÇO"
149024777,NÃO CONSIGO MARCAR CONSULTA.,2022-08-24,Resolvido,Q LIBERAR CARTEIRA TENTAR MARCAR CONSULTA GASTRO PEDIATRA PRA FILHA 7 URGÊNCIA NÃO CONSIGO CONSULTA ONLINE HORA CONSULTA NUNCA CERTO PRECISO CONSULTA GASTRO PEDIATRA PRESENCIAL DIA PRECISAR NÃO CONSIGO,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-marcar-consulta_0taZ7a9IYof0lIiS/,68,SENADOR CANEDO,GO,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
149022927,NÃO CONSIGO AGENDAMENTO DEVIDO A BUROCRACIA DA HAPVIDA,2022-08-24,Não respondida,PRECISO AGENDAR CONSULTA DR CAMILA SOTERO GINECOLOGISTA OBSTETRAR ESPECIALISTA GRAVIDEZ ALTO RISCO PRATICAMENTE IMPOSSÍVEL 43 ANO HISTÓRICO ENDOMETRIOSE TROMPA OBSTRUIR ETC HAPVIDO PROVAR AGENDAR CONSULTA ABSURDO DESCASO NÃO AGENDAR ENFERMEIRA MÉDICA SOLICITAR EXAME URGÊNCIA SITUAÇÃO NECESSITAR,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-agendamento-devido-a-burocracia-da-hapvida_kmr0bIVy0wR4uSwV/,68,RECIFE,PE,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
149022689,REDE CREDENCIADA INEXISTENTE,2022-08-24,Não respondida,SOFRO DOR COLUNA 01072022 MUITO RECLAMAÇÃO CONSEGUIR ORTOPEDISTA REDE CREDENCIAR INÚMERO IR EMERGÊNCIA PASSAR REMÉDIO PRA DOR MANDAR BUSCAR CONSULTA ELETIVAAPÓS EXAME RETORNO PROGNÓSTICO Q DOR NÃO PASSAR CONTROLÁLA NECESSÁRIO ACUPUNTURAR FISIOTERAPIA MOTORA CIRURGIÃO COLUNA NEUROLOGISTA SAGA CONSEGUIR COMEÇAR SAC OUVIDORIO PQ PLANO NÃO REDE CREDENCIADO PQ NÃO PAGAR MÍNIMO Q PROFISSIONAL PEDIR INIBEM ATUAÇÃO EXIGIR PASSAR EXAME ELESHOJE REDE CREDENCIAR MANUAL ONLINAR Q PRÓPRIO DIVULGAR TEMZERO NEUROCIRURGIÃO ACUPUNTURISTAZERO FISIOTERAPEUTAR MOTORMA DOR PERMANECER FIEL DIFERENTE PLANO,https://www.reclameaqui.com.br//hapvida-saude/rede-credenciada-inexistente_3buwC_xQ56gdiA9n/,68,FORTALEZA,CE,PLANO DE SAÚDE,ATENDIMENTO,"REDE CREDENCIADA-DESCREDENCIAMENTO, REDE DE ATENDIMENTO"
149021469,CONSULTA PARA O REUMATOLOGISTA,2022-08-24,Resolvido,GOSTAR MARCAR CONSULTA REUMATOLOGISTA TELECONSULTA DIFÍCIL ÚNICO MÉDICO ATENDER PRESENCIAL REGIÃO DEMOR MÉDIA 1 ATENDER NÃO GOSTAR DR OZENILTON VER MÉDICO EXTREMAMENTE GROSSEIRO EDUCAR QUASE NÃO OLHAR PACIENTESPARECER ATENDER OBRIGAÇÃO,https://www.reclameaqui.com.br//hapvida-saude/consulta-para-o-reumatologista_9zuL2vRlQ2PIjqPT/,68,PARNAMIRIM,RN,HAPVIDA SAÚDE,ATENDIMENTO,"REDE DE ATENDIMENTO, DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS"
149021159,CONVÊNIO NÃO TEM AGENDA PARA NEUROLOGISTA,2022-08-24,Respondida,NECESSITO URGENTE NEUROLOGISTA NÃO CONSEGUIR AGENDAR NÃO HAVER PROFISSIONAL DISPONÍVEL CIDADE JOSÉ CAMPO,https://www.reclameaqui.com.br//hapvida-saude/convenio-nao-tem-agenda-para-neurologista_-lOZWOA5F7v70AUh/,68,SÃO JOSÉ DOS CAMPOS,SP,PLANO DE SAÚDE,ATENDIMENTO,"REDE DE ATENDIMENTO, DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS"
149018791,PÉSSIMO CONVÊNIO,2022-08-24,Não respondida,DIA 2308 SAIR CAÇAPAVA SJC PASSAR CONSULTA CIDADE MÉDICO CREDENCIAR CHEGAR CLÍNICA INFORMAR PLANO CARÊNCIA ENTRAR CONTATO EMPRESA INFORMAR NÃO CARÊNCIA LIGUEI HAPVIDA FALAR DEBORA NADA DIZER EMPRESA TER ENTRAR CONTATOMINHA GERENTE ENTRAR CONTATO 1H PASSAR MÉDICO IR CLINICA AGUARDAR SOLUÇÃO FRANCISCO NÃO INFORMAR HAVER MÉDICO NÃO ACONTECER IR AGUARDAR ATENDER ISSOFOR 1H AGUARDAR PRA NADA NÃO APRESENTAR ATESTADO TRABALHO CONTA ERRO NÃO HORA SER DESCONTAR CONSTRANGIMENTO PASSAR PERDER DINHEIRO GASTAR NINGUÉM RESSARCIR CAÇAPAVA ATENDIMENTO SUS INÍCIO DIZER TERÍAR ATENDIMENTO DIFERENCIAR NÃO ACONTECER NEM PRIORIDADE MEDICAÇÃO GIGANTESCA PAGAR INVALIR NUNCA RESOLVER NADAEMPRESA NÃO OFEREÇAR CONVÊNIO FUNCIONÁRIO MAU EXISTIR PAGAR RETORNO PASSAR SITUAÇÃO HUMILHANTE,https://www.reclameaqui.com.br//hapvida-saude/pessimo-convenio_lyCvRLqnMAjDJN9y/,68,CAÇAPAVA,SP,PLANO DE SAÚDE,OUTROS,QUALIDADE DO SERVIÇO PRESTADO
149024823,ATENDENTE NÃO CANCELOU CONTRATO APÓS FALECIMENTO,2022-08-24,Respondida,SOLICITAR CANCELAMENTO CONTRATO VLB ÓBITOCERTIDÃO ÓBITO ANEXADANÃO AUTORIZO CONTACTAR TELEFONE PERDER AUTORIZO CONTATO NECESSÁRIO RECLAMEAQUI EMAIL WHATSAPP,https://www.reclameaqui.com.br//hapvida-saude/atendente-nao-cancelou-contrato-apos-falecimento_3zwVFTbDg3Oax0xl/,68,RECIFE,PE,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, EQUIPE DE ATENDIMENTO, MAU ATENDIMENTO"
149030813,INCLUSÃO NO PLANO,2022-08-24,Não respondida,FIZ PLANO HAPVER DIA 26062022 PEDIR INCLUIR 4 PESSOA INCLUÍR 3 NÃO INCLUÍR FILHA 2 ANO PRESENTE DATA NÃO INCLUSA DOCUMENTO MANDAR MUITAS APESAR CONTACTAR VENDEDOR MUITAS MANDAR EMAIL HAPVER FALAR AUXÍLIO INCLUSÃO WHATSAPP JOGA OUTRO NINGUÉM RESOLVER NADA DESCASO CLIENTE DECEPCIONADO PLANO SOUBESSE IR NEM TER CONTRATAR,https://www.reclameaqui.com.br//hapvida-saude/inclusao-no-plano_GZzGLUt37S2Qb4Kr/,68,CAMPINAS,SP,HAPVIDA SAÚDE,ATENDIMENTO,"PROBLEMAS COM O ATENDIMENTO, CANAIS DE ATENDIMENTO, MAU ATENDIMENTO"
149028619,BIOPSIA DO ESTOMAGO,2022-08-24,Respondida,REALIZEIR PROCEDIMENTO ENDOSCOPIA BIOPSIA BELÉM PAR HAPCLINICA AUGUSTO MONTENEGRO FICAR DEBILITADA FIZ PROCEDIMENTO NORMALMENTE SAÍDA ACOMPANHANTE DIZER TER LEVAR ALÍQUOTA ESTOMAGO REALIZAR BIOPSIAHOJE ENTRAR CONTATO CENTRAL FORTALEZA TELEFONE CHAT ONLINAR NINGUÉM LEVAR BELÉM PAR NÃO ENCONTRAR NENHUM LABORATÓRIO CREDENCIAR PLANO REGISTROSTENTAR CONTATO SAC SUCESSO SER AMOSTRA 7 DIA VALIDADE DETERIORAR,https://www.reclameaqui.com.br//hapvida-saude/biopsia-do-estomago_JxMIqJwZX7UP55Zc/,68,BELÉM,PA,HAPVIDA SAÚDE,ATENDIMENTO,"EXAMES LAB E IMAGENS, MAU ATENDIMENTO, EXAMES LAB. E IMAGEM"
149032503,FALTA DE PROFISSIONAL,2022-08-24,Não respondida,VENHO INFORMAR FILHO 4 FONOAUDIÓLOGA PQ CLÍNICA HAPVIDA PROCESSO CONTRATAÇÃO COM SI HORÁRIO Q PODER NOVAMENTE PROFISSIONAL NÃO SER NOVAMENTE PROFISSIONAL TÁ VIRAR PALHAÇADA CLIENTESE CRIANÇA Q PRECISAR FONO NÃO ADULTO VALE RESSALTAR DIFICULDADE FALA TRAZER PROBLEMA PROCESSO ALFABETIZAÇÃO TÁ VIRAR PALHAÇAR CONTA ESTARAR ENTRAR JUSTIÇA VCS,https://www.reclameaqui.com.br//hapvida-saude/falta-de-profissional_14RXKARXvHzWoi7z/,68,JOINVILLE,SC,HAPVIDA SAÚDE,ATENDIMENTO,"QUALIDADE DO SERVIÇO PRESTADO, EQUIPE DE ATENDIMENTO"
149045649,DESCASO,2022-08-24,Não respondida,VAMOSDESCOBRI DOENÇA FILHA TEMPINHO Q NOTIFICAR ESTAR LUTA REMÉDIO MEDICAMENTO ATEÍSMO EXAME PARTICULAR HAPVIDAR N REDE TBM ACHAR ABSURDO FILHA DOENÇA CHAMAR CERATOCONE DEVIDO DEMORA FILHA PERDER 80 OLHO OUTRO 80 TAR LUTA PRA PROCEDIMENTO ESTACIONAR DOENÇA CHAMAR PROCEDIMENTO CROSLINK DAR ENTRADA DIA 22 JUNHO MACACÃO PROCEDIMENTO MANDARAM AGUARDAR NADA Q VOLTAR 2 MARCAR TER Q PASSAR CIRURGIÃO DOUTOR SIDNEY PRA PRA BENTIDO GUIA PRA VARIAR FALTAR NÃO COMPARECER GASTEI DIA QUASE 100 UBER DIA TRABALHO TUDOOOE SIMPLIMENTE ALEGAR Q ENTRAR CONTATO TELEFONE Q NÃO EXISTIR SÉCULO LIGACOES CONFIRMAR DADO NÃO CONTATO ENFIM 2 PEGUEI GUIA EXPLIQUAR NOVAMENTE MILÉSIMA SITUAÇÃO AI CONSEGUIR DIA 3108 Q FILHA CIRURGIA PRATICAMENTE CIRURGIÃO N DAR EXAME PRÉOPERATÓRIO CORRI MARQUEI CONTAR CLÍNICO CONSEGUIR GUIA TIRAR SANGUE PARECER CARDIOLÓGICO IR CONSEGUIR LIGUEI PRA OUVIDORIO Q NADA MANDAR AGUARDAR NADA TERÇA NADA HOJE DIA 24 NADA MANHÃ LIGAR DIZER CIRURGIA TROCAR DIA 3108 AMANHÃ DIA 2508 SER ANTECIPAR PQ NÃO COMPARECER DIA 3108 FALAR FILHA N EXAME PRÉ OPERATÓRIO NÃO PASSAR CIRURGIA AMANHÃ PESSOA Q LIGAR HAPVIDO CASA FORTE DIZER IR V PQ Q ACHAR Q N PRECISAR OI CIRURGIA Q REQUERER PARÂMETRO CUIDADO VISÃO DESCASO TOTALJÁ CHOREI GRITAR FIZ OQ PUDE SAÚDE FILHA HAPVIDA MINIMA IR CHAMAR EMPRESA ABRIR BOCA JUSTIÇA 17 ANO PLANO SAUDEAGUADO SOLUÇÃO,https://www.reclameaqui.com.br//hapvida-saude/descaso_OCQb2-TtqhDoSu7l/,68,OLINDA,PE,PLANO DE SAÚDE,ATENDIMENTO,MAU ATENDIMENTO DO PRESTADOR DE SERVIÇO
149031685,"NENHUM ATENDIMENTO DA HAPVIDA DESDE A ÚLTIMA RECLAMAÇÃO, JÁ SE VÃO 45 DIAS",2022-08-24,Não respondida,RETORNO HAPVIDA QUERER FICAR SITUAÇÃO INADMISSÍVEL PAPEL PLANO COMIGO GUIA ANEXO VEJAR DATA ABRI PROTOCOLO ENROLAR NÃO RESPONDER NÃO SOLUCIONAR CONSULTA 25000 NÃO ACEITAR PLANO PRECISO DIAGNÓSTICO DOR NÃO TRATAR EXAME DESCASO TOTALPROTOCOLO 36825320220715204733,https://www.reclameaqui.com.br//hapvida-saude/nenhum-atendimento-da-hapvida-desde-a-ultima-reclamacao-ja-se-vao-45-dias_I_KiHH5b-hRend53/,68,CATU,BA,PLANO DE SAÚDE,EXAMES / PROCEDIMENTOS,"DEMORA PARA AUTORIZAÇÃO DE CONSULTAS, EXAMES E CIRURGIAS"
149043073,DEMORA PARA INICIAR O TRATAMENTO TEA DO MEU FILHO DE 3 ANOS.,2022-08-24,Em réplica,FILHO CADASTRADO INTERVENÇÃO TEA HAPVIDA HAVER 2 HOJE NÃO INICIAR INTERVENÇÃO HAPVIDA NÃO CONTATO FILHO SER PREJUDICAR NÃO INTERVENÇÃO ADEQUADO ATRAPALHAR DESENVOLVIMENTO DE ELE,https://www.reclameaqui.com.br//hapvida-saude/demora-para-iniciar-o-tratamento-tea-do-meu-filho-de-3-anos_19wSESb4g44d8wM7/,68,ARACATI,CE,PLANO DE SAÚDE,ATENDIMENTO,REDE DE ATENDIMENTO
149042223,DEMORA PARA CONSULTAS,2022-08-24,Respondida,PACIENTE CERATOCONE ÚNICO OFTALMOLOGISTA ATENDER PLANO SAÚDE ESPECIALIZAR ATENDER CASO LIGUEI HOSPITAL BRASILEIRO VISÃO JUNHO TER VAGA AGOSTO DATA DIA 26 SER HOJE 24082022 LIGAR CANCELAR CONSULTA AGUARDAR HAVER PRATICAMENTE 90 DIA DATA REMARCAÇÃO PREVISÃO AGENDA ABRIR OUTUBRO EXIJO ATENDIMENTO OFTALMOLOGISTA ESPECIALISTA CERATOCONE PQ PLANO HAVER ANO PAGAR DIA NÃO PALHAÇA PRA FICAR FAZER CMGR PRINCIPALMENTE RESPEITO VISÃO,https://www.reclameaqui.com.br//hapvida-saude/demora-para-consultas_zuQdFxZ8UNJaftJU/,68,NATAL,RN,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
149039617,PIOR PLANO DA VIDA!,2022-08-24,Não respondida,CONTRATEER PLANO FRANCISCO PLANO EMPRESARIAL PLENO TOTAL MARCAR CONSULTA DEMOR 2 SEMANA MARQUEI 3 CONSULTA ESPEREI SEMANA PRA ATENDER DIA LIGAR DESMARCAR BRINCADEIRA DEMOR CHEGAR DIA DESMARCAR REMARCAR DATA VÁRIOS SEMANA FRENTE PLANO PARTICULAR NÃO SIMPLES LINHA OFERECIR NÃO CONSEGUIR MARCAR SIMPLES CONSULTA NÃO PRESTAR SERVIÇO SER PAGAR,https://www.reclameaqui.com.br//hapvida-saude/pior-plano-da-vida_veghhh-1x63vU6sp/,68,CAMPO GRANDE,MS,PLANO DE SAÚDE,AGENDAMENTO,DIFICULDADE PARA AGENDAMENTO DE EXAMES-CONSULTAS
149039577,DESCASO COM PROCEDIMENTO MARCADO AGENDADO  E AUTORIZADO E,2022-08-24,Não respondida,VENHO SITE RECLAMAR HAPVIDA EMPRESA TRATAR IDOSO MÍNIMO REISPEITO NÃO RESPEITAR PRAZO LEGAL PROVIMENTO CIRÚRGICO PRINCIPALMENTE OFTALMOLÓGICO MARCAÇÃO 60 DIA ÚTIL PRAZO LEGAL PROCEDIMENTO ELETIVO 21 DIA ÚTIL CASO JUNHO Q VENHO TENTAR NADA PROCEDIMENTO MUITO RECLAMAÇÃO 0800 ANS MARCAR DIA 20 AGOSTO 2022 0700 AGENDAR CONFIRMAR PROCEDIMENTO NÃO FAZER AUTORIZAÇÃO MARCAÇÃO PROCEDIMENTO EXISTIR AUTORIZAÇÃO REFERIR DIA NÃO HAVER NENHUM PESSOAL HOSPITAL NEM AUTORIZAÇÃO Q PODER RESOLVER PROCEDIMENTO PRECISO PTERÍGIO CONTA IRRESPONSABILIDADE HAPVER INÍCIO NÃO TOMAR MEDICAÇÃO RECOMENDAÇÃO MÉDICO COMORBIDADE CONTA IDADE,https://www.reclameaqui.com.br//hapvida-saude/descaso-com-procedimento-marcado-agendado-e-autorizado-e_4hn3io-2ZxTyOyOK/,68,RECIFE,PE,PLANO DE SAÚDE,EXAMES / PROCEDIMENTOS,"DEMORA PARA AUTORIZAÇÃO DE CONSULTAS, EXAMES E CIRURGIAS"
149036817,PLANO BLOQUEADO SEM AVISO PRÉVIO,2022-08-24,Resolvido,DESEJAR REATIVAÇÃO MÉDICO NÃO CONSEGUIR UTILIZAR BLOQUEADO NÃO NENHUM LIGAÇÃO AVISAR BLOQUEAMENTO PLANO VOCE BLOQUE AVISAR QUERER REATIVAÇÃO PLANO CONSULTA HOJE NÃO IR CONTA BLOQUEIO RESPOSTA HOJE IR ACIONAR ANS,https://www.reclameaqui.com.br//hapvida-saude/plano-bloqueado-sem-aviso-previo_4J-WO20NsFnRTqi7/,68,FORTALEZA,CE,PLANO DE SAÚDE,ATENDIMENTO,MAU ATENDIMENTO DO PRESTADOR DE SERVIÇO
149045303,AGENDAMENTO DE PROCEDIMENTO,2022-08-24,Não respondida,PREZAR DIA LEVEI FILHO TIAGO SILVA OLIVEIRA CONSULTA HAPCLINICA PITUBA LL DR ÁLVARO OSCAR CIRURGIÃO CABEÇA PESCOÇO FILHO APRESENTAR LESÃO MUCOSA BOCA INFORMAR TER RETIRAR NÃO TRATAR AFTA PASSAR EXAME SANGUE PEDIR RETORNAR EXAME PRONTO MARCAR PROCEDIMENTOCOMO NÃO CONSEGUIR RETORNO MARQUEI OUTRO CIRURGIÃO DR ROBERTO ALBUQUERQUE ATENCIOSO DAR GUIA SOLICITAR AUTORIZAÇÃO EXPLICAR TER FAZER DE ALI PASSAR DEVIDO TELEFONE 85 992916286 ENTRAR CONTATO VITORIA SECRETÁRIO ESTAR AUTORIZAÇÃO IR MARCAR DATA PROCEDIMENTO HOSPITAL TERESA LISIEUX FAZER DR ALVARO OSCAR REALIZAR CONSULTA PROBLEMA AUTORIZAÇÃO PROCEDIMENTO SAIR DIA 12082022 PRESENTE NÃO CONSIGO CONTATO TELEFONE PASSAR CAIXA POSTAL ENTRAR CONTATO CHAT HAPVIDA QUINTAFEIRA 18082022 PROTOCOLO N 36825320220817505219 RETORNAR HOJE 24082022 VER EMAIL CONSULTA AGENDAR DIA 17092022HOUVE ERRO COMUNICAÇÃO NÃO MARCAR CONSULTA CONSULTA FILHO TER MARCAR PROCEDIMENTO 30204038 EXÉRESE RÂNULA MUCOCELE AUTORIZAÇÃO MÃO GENTILEZA AGENDAR PROCEDIMENTO CASO DR ÁLVARO OSCAR NÃO TER DISPONIBILIDADE AGENDAR DR ROBERTO ALBUQUERQUE PRECISAR RESOLVER ENVIAREI ANEXO GUIA EMITIR MÉDICO AUTORIZAÇÃODESDE AGRADEÇO AGUARDOATENCIOSAMENTE JOSCIENE OLIVEIRAR,https://www.reclameaqui.com.br//hapvida-saude/agendamento-de-procedimento_NHlDSFB2jrQn56lS/,68,SALVADOR,BA,HAPVIDA SAÚDE,AGENDAMENTO,AGENDAMENTO
149035173,FALTA DE PAGAMENTO DE REEMBOLSO,2022-08-24,Não respondida,3 REEMBOLSO ABRIR LIGO SAC DE ELE INFORMAR DEVER AGUARDAR 5 DIA NÃO EXISTIR NENHUM RETORNO DE ELES DE ESSE 5 DIA LIGAR PRATICANTE DIA NÃO DATA PAGAMENTO REEMBOLSO ABRIR JUNHO DOR CABEÇA REEMBOLSO HAPVIDA,https://www.reclameaqui.com.br//hapvida-saude/falta-de-pagamento-de-reembolso_ojU99zBAbRdDGi-j/,68,SORRISO,MT,PLANO DE SAÚDE,FINANCEIRO,REEMBOLSO DE PAGAMENTO
149034909,PROBLEMA NÃO SOLUCIONADO,2022-08-24,Respondida,PAGUEI PLANO ODONTOLÓGICO ANO PASSADO ANO VIR COBRANÇA EMAIL DEVER MENSALIDADE ANO PASSADOMANDEI COMPROVANTE PAGAMENTO REFERENTE MENSALIDADE EMAIL CERTINHO HJ NÃO OBTIVER RESPOSTASER PRAZO DAR DIA ÚTEISDECEPCIONAR DE ELE COBRAR EMAIL NÃO RESPONDER,https://www.reclameaqui.com.br//hapvida-saude/problema-nao-solucionado_z3KR8FFbv5-T8bx3/,68,ANDRADINA,SP,PLANO DE SAÚDE,FINANCEIRO,COBRANÇA INDEVIDA
149033205,NÃO CONSIGO CANCELAR O PLANO HAPVIDA,2022-08-24,Não respondida,NÃO CONSIGO CANCELAR PLANO SAÚDE REPASSAR SITE CANCELAMENTO CONTRATO EAR EXCLUSÃO DEPENDENTE FAZER PÁGINA HAPVIDA WWWHAPVIDACOMBR MEDIANTE ACESSO ABAR CLIENTE PINSS PORTAL INFORMAÇÃO BENEFICIÁRIO SEGUINTE LINK HTTPSWWWHAPVIDACOMBRPLSWEBHAPPK_PORTAL_TRANSPARENTELOGIN ULTIMO ETAPA NÃO CONSIGO CANCELAR BOTÃO CONCLUIR CANCELAMENTO NÃO FUNCIONAR,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-cancelar-o-plano-hapvida_LC0j9JPnVGMhKIte/,68,MOSSORÓ,RN,PLANO DE SAÚDE,ADMINISTRATIVO,NÃO CONSIGO CANCELAR
